,movieId,title,userId,avgRating,numVotes,score,genres,tag,features
221,970,Beat the Devil (1953),474,3.5,1,3.6634820617218034,Adventure|Comedy|Crime|Drama|Romance,crime,Adventure Comedy Crime Drama Romance crime
222,971,Cat on a Hot Tin Roof (1958),474,3.5,1,3.6634820617218034,Drama,Tennessee Williams,Drama Tennessee Williams
223,973,Meet John Doe (1941),474,3.5,1,3.6634820617218034,Comedy|Drama,journalism,Comedy Drama journalism
224,976,"Farewell to Arms, A (1932)",474,3.0,1,3.5153039240699813,Romance|War,Hemingway,Romance War Hemingway
225,986,Fly Away Home (1996),474,4.0,1,3.811660199373625,Adventure|Children,Animal movie,Adventure Children Animal movie
226,991,Michael Collins (1996),474,3.0,1,3.5153039240699813,Drama,Ireland,Drama Ireland
227,994,Big Night (1996),474,3.5,1,3.6634820617218034,Comedy|Drama,food,Comedy Drama food
228,1006,"Chamber, The (1996)",474,3.5,2,3.6261088983300604,Drama,death penalty,Drama death penalty
229,1010,"Love Bug, The (1969)",474,3.0,2,3.397501777780404,Children|Comedy,Disney,Children Comedy Disney
230,1013,"Parent Trap, The (1961)",474,3.0,1,3.5153039240699813,Children|Comedy|Romance,twins,Children Comedy Romance twins
231,1022,Cinderella (1950),474,4.0,1,3.811660199373625,Animation|Children|Fantasy|Musical|Romance,Disney,Animation Children Fantasy Musical Romance Disney
232,1025,"Sword in the Stone, The (1963)",474,3.0,2,3.397501777780404,Animation|Children|Fantasy|Musical,Disney,Animation Children Fantasy Musical Disney
233,1028,Mary Poppins (1964),474,3.0,2,3.397501777780404,Children|Comedy|Fantasy|Musical,Disney,Children Comedy Fantasy Musical Disney
234,1029,Dumbo (1941),474,3.0,1,3.5153039240699813,Animation|Children|Drama|Musical,Disney,Animation Children Drama Musical Disney
235,1030,Pete's Dragon (1977),474,2.0,1,3.2189476487663375,Adventure|Animation|Children|Musical,Disney,Adventure Animation Children Musical Disney
236,1032,Alice in Wonderland (1951),474,2.0,1,3.2189476487663375,Adventure|Animation|Children|Fantasy|Musical,Disney,Adventure Animation Children Fantasy Musical Disney
237,1033,"Fox and the Hound, The (1981)",474,4.5,1,3.959838337025447,Animation|Children|Drama,Disney,Animation Children Drama Disney
238,1035,"Sound of Music, The (1965)",474,5.0,1,4.108016474677269,Musical|Romance,Rogers and Hammerstein,Musical Romance Rogers and Hammerstein
239,1041,Secrets & Lies (1996),474,4.5,1,3.959838337025447,Drama,In Netflix queue,Drama In Netflix queue
240,1042,That Thing You Do! (1996),474,4.5,1,3.959838337025447,Comedy|Drama,Music,Comedy Drama Music
241,1059,William Shakespeare's Romeo + Juliet (1996),357,4.5,5,4.252834511384375,Drama|Romance,Amazing Cinematography,Drama Romance Amazing Cinematography
242,1066,Shall We Dance (1937),474,4.0,1,3.811660199373625,Comedy|Musical|Romance,Astaire and Rogers,Comedy Musical Romance Astaire and Rogers
243,1068,Crossfire (1947),474,3.5,1,3.6634820617218034,Crime|Film-Noir,anti-Semitism,Crime Film-Noir anti-Semitism
244,1079,"Fish Called Wanda, A (1988)",474,4.5,1,3.959838337025447,Comedy|Crime,fish,Comedy Crime fish
245,1080,Monty Python's Life of Brian (1979),474,3.0,3,3.3235385593423623,Comedy,Bible,Comedy Bible
246,1081,Victor/Victoria (1982),474,3.5,1,3.6634820617218034,Comedy|Musical|Romance,cross dressing,Comedy Musical Romance cross dressing
247,1082,"Candidate, The (1972)",474,3.5,1,3.6634820617218034,Drama,politics,Drama politics
248,1084,Bonnie and Clyde (1967),474,3.5,2,3.6261088983300604,Crime|Drama,1920s,Crime Drama 1920s
249,1088,Dirty Dancing (1987),474,3.5,2,3.6261088983300604,Drama|Musical|Romance,dance,Drama Musical Romance dance
250,1089,Reservoir Dogs (1992),424,3.8181818181818183,11,3.8029418480544277,Crime|Mystery|Thriller,ensemble cast,Crime Mystery Thriller ensemble cast
251,1090,Platoon (1986),474,3.5,1,3.6634820617218034,Drama|War,Vietnam,Drama War Vietnam
252,1093,"Doors, The (1991)",474,3.0,3,3.3235385593423623,Drama,1960s,Drama 1960s
253,1096,Sophie's Choice (1982),474,2.5,1,3.3671257864181596,Drama,Holocaust,Drama Holocaust
254,1097,E.T. the Extra-Terrestrial (1982),474,4.0,1,3.811660199373625,Children|Drama|Sci-Fi,aliens,Children Drama Sci-Fi aliens
255,1101,Top Gun (1986),289,2.75,2,3.283198217505576,Action|Romance,predictable,Action Romance predictable
256,1103,Rebel Without a Cause (1955),474,4.0,2,3.854716018879717,Drama,1950s,Drama 1950s
257,1104,"Streetcar Named Desire, A (1951)",474,4.0,1,3.811660199373625,Drama,Tennessee Williams,Drama Tennessee Williams
258,1120,"People vs. Larry Flynt, The (1996)",424,3.5,1,3.6634820617218034,Comedy|Drama,freedom of expression,Comedy Drama freedom of expression
259,1124,On Golden Pond (1981),474,4.0,1,3.811660199373625,Drama,aging,Drama aging
260,1125,"Return of the Pink Panther, The (1975)",474,3.0,1,3.5153039240699813,Comedy|Crime,Clousseau,Comedy Crime Clousseau
261,1135,Private Benjamin (1980),474,2.0,1,3.2189476487663375,Comedy,military,Comedy military
262,1136,Monty Python and the Holy Grail (1975),474,4.5,2,4.083323139429374,Adventure|Comedy|Fantasy,England,Adventure Comedy Fantasy England
263,1147,When We Were Kings (1996),474,3.0,2,3.397501777780404,Documentary,boxing,Documentary boxing
264,1148,Wallace & Gromit: The Wrong Trousers (1993),474,4.0,1,3.811660199373625,Animation|Children|Comedy|Crime,Aardman,Animation Children Comedy Crime Aardman
265,1171,Bob Roberts (1992),474,4.0,1,3.811660199373625,Comedy,politics,Comedy politics
266,1177,Enchanted April (1992),474,5.0,1,4.108016474677269,Drama|Romance,Italy,Drama Romance Italy
267,1178,Paths of Glory (1957),474,3.5,2,3.6261088983300604,Drama|War,court,Drama War court
268,1179,"Grifters, The (1990)",474,3.5,1,3.6634820617218034,Crime|Drama|Film-Noir,crime,Crime Drama Film-Noir crime
269,1183,"English Patient, The (1996)",474,2.0,1,3.2189476487663375,Drama|Romance|War,adultery,Drama Romance War adultery
270,1185,My Left Foot (1989),474,4.0,1,3.811660199373625,Drama,In Netflix queue,Drama In Netflix queue
271,1187,Passion Fish (1992),474,4.0,1,3.811660199373625,Drama,disability,Drama disability
272,1188,Strictly Ballroom (1992),474,5.0,2,4.31193025997903,Comedy|Romance,Australia,Comedy Romance Australia
273,1189,"Thin Blue Line, The (1988)",474,4.0,2,3.854716018879717,Documentary,In Netflix queue,Documentary In Netflix queue
274,1193,One Flew Over the Cuckoo's Nest (1975),424,3.8333333333333335,3,3.7887139533433793,Drama,emotional,Drama emotional
275,1196,Star Wars: Episode V - The Empire Strikes Back (1980),474,5.0,10,4.756767574790556,Action|Adventure|Sci-Fi,I am your father,Action Adventure Sci-Fi I am your father
276,1197,"Princess Bride, The (1987)",474,4.5,2,4.083323139429374,Action|Adventure|Comedy|Fantasy|Romance,Inigo Montoya,Action Adventure Comedy Fantasy Romance Inigo Montoya
277,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),474,4.0,3,3.8817490321435826,Action|Adventure,archaeology,Action Adventure archaeology
278,1200,Aliens (1986),474,3.5,1,3.6634820617218034,Action|Adventure|Horror|Sci-Fi,space,Action Adventure Horror Sci-Fi space
279,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",474,3.5,1,3.6634820617218034,Action|Adventure|Western,spaghetti western,Action Adventure Western spaghetti western
280,1203,12 Angry Men (1957),474,4.444444444444445,9,4.295796383912185,Drama,court,Drama court
281,1204,Lawrence of Arabia (1962),474,4.0,1,3.811660199373625,Adventure|Drama|War,Middle East,Adventure Drama War Middle East
282,1206,"Clockwork Orange, A (1971)",474,3.5,1,3.6634820617218034,Crime|Drama|Sci-Fi|Thriller,brainwashing,Crime Drama Sci-Fi Thriller brainwashing
283,1207,To Kill a Mockingbird (1962),474,4.0,2,3.854716018879717,Drama,Harper Lee,Drama Harper Lee
284,1208,Apocalypse Now (1979),474,3.5,1,3.6634820617218034,Action|Drama|War,Vietnam,Action Drama War Vietnam
285,1209,Once Upon a Time in the West (C'era una volta il West) (1968),474,3.5,1,3.6634820617218034,Action|Drama|Western,spaghetti western,Action Drama Western spaghetti western
286,1210,Star Wars: Episode VI - Return of the Jedi (1983),474,4.0,3,3.8817490321435826,Action|Adventure|Sci-Fi,darth vader,Action Adventure Sci-Fi darth vader
287,1212,"Third Man, The (1949)",474,4.0,3,3.8817490321435826,Film-Noir|Mystery|Thriller,ferris wheel,Film-Noir Mystery Thriller ferris wheel
288,1213,Goodfellas (1990),474,3.5,1,3.6634820617218034,Crime|Drama,Mafia,Crime Drama Mafia
289,1214,Alien (1979),474,4.0,1,3.811660199373625,Horror|Sci-Fi,aliens,Horror Sci-Fi aliens
290,1217,Ran (1985),474,4.0,1,3.811660199373625,Drama|War,samurai,Drama War samurai
291,1219,Psycho (1960),424,4.055555555555555,9,3.9880855984209522,Crime|Horror,Alfred Hitchcock,Crime Horror Alfred Hitchcock
292,1220,"Blues Brothers, The (1980)",474,3.0,1,3.5153039240699813,Action|Comedy|Musical,Saturday Night Live,Action Comedy Musical Saturday Night Live
293,1221,"Godfather: Part II, The (1974)",18,5.0,3,4.439959504944802,Crime|Drama,Al Pacino,Crime Drama Al Pacino
294,1222,Full Metal Jacket (1987),474,4.5,2,4.083323139429374,Drama|War,Vietnam,Drama War Vietnam
295,1223,"Grand Day Out with Wallace and Gromit, A (1989)",474,4.5,1,3.959838337025447,Adventure|Animation|Children|Comedy|Sci-Fi,moon,Adventure Animation Children Comedy Sci-Fi moon
296,1224,Henry V (1989),474,4.0,1,3.811660199373625,Action|Drama|Romance|War,Shakespeare,Action Drama Romance War Shakespeare
297,1225,Amadeus (1984),474,4.5,2,4.083323139429374,Drama,Mozart,Drama Mozart
298,1228,Raging Bull (1980),474,3.0,1,3.5153039240699813,Drama,boxing,Drama boxing
299,1230,Annie Hall (1977),474,4.0,1,3.811660199373625,Comedy|Romance,New York,Comedy Romance New York
300,1231,"Right Stuff, The (1983)",474,4.0,2,3.854716018879717,Drama,NASA,Drama NASA
301,1233,"Boot, Das (Boat, The) (1981)",474,3.5,1,3.6634820617218034,Action|Drama|War,submarine,Action Drama War submarine
302,1234,"Sting, The (1973)",474,4.0,1,3.811660199373625,Comedy|Crime,The Entertainer,Comedy Crime The Entertainer
303,1235,Harold and Maude (1971),474,4.0,1,3.811660199373625,Comedy|Drama|Romance,May-December romance,Comedy Drama Romance May-December romance
304,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",474,3.2142857142857144,7,3.345497040578964,Drama,chess,Drama chess
305,1240,"Terminator, The (1984)",474,4.0,1,3.811660199373625,Action|Sci-Fi|Thriller,robots,Action Sci-Fi Thriller robots
306,1242,Glory (1989),474,4.5,1,3.959838337025447,Drama|War,Civil War,Drama War Civil War
307,1243,Rosencrantz and Guildenstern Are Dead (1990),474,4.0,1,3.811660199373625,Comedy|Drama,Shakespeare sort of,Comedy Drama Shakespeare sort of
308,1244,Manhattan (1979),474,3.5,1,3.6634820617218034,Comedy|Drama|Romance,black and white,Comedy Drama Romance black and white
309,1245,Miller's Crossing (1990),474,3.0,1,3.5153039240699813,Crime|Drama|Film-Noir|Thriller,Mafia,Crime Drama Film-Noir Thriller Mafia
310,1246,Dead Poets Society (1989),336,4.5,2,4.083323139429374,Drama,highschool,Drama highschool
311,1247,"Graduate, The (1967)",474,5.0,1,4.108016474677269,Comedy|Drama|Romance,Simon and Garfunkel,Comedy Drama Romance Simon and Garfunkel
312,1249,"Femme Nikita, La (Nikita) (1990)",474,3.5,1,3.6634820617218034,Action|Crime|Romance|Thriller,hit men,Action Crime Romance Thriller hit men
313,1250,"Bridge on the River Kwai, The (1957)",474,4.0,1,3.811660199373625,Adventure|Drama|War,POW,Adventure Drama War POW
314,1252,Chinatown (1974),474,4.0,1,3.811660199373625,Crime|Film-Noir|Mystery|Thriller,incest,Crime Film-Noir Mystery Thriller incest
315,1253,"Day the Earth Stood Still, The (1951)",474,4.0,1,3.811660199373625,Drama|Sci-Fi|Thriller,aliens,Drama Sci-Fi Thriller aliens
316,1254,"Treasure of the Sierra Madre, The (1948)",474,4.5,1,3.959838337025447,Action|Adventure|Drama|Western,Cold,Action Adventure Drama Western Cold
317,1257,Better Off Dead... (1985),474,3.0,1,3.5153039240699813,Comedy|Romance,skiing,Comedy Romance skiing
318,1258,"Shining, The (1980)",424,4.444444444444445,9,4.295796383912185,Horror,atmospheric,Horror atmospheric
319,1259,Stand by Me (1986),474,4.0,1,3.811660199373625,Adventure|Drama,Stephen King,Adventure Drama Stephen King
320,1260,M (1931),474,4.0,7,3.9322064547439304,Crime|Film-Noir|Thriller,serial killer,Crime Film-Noir Thriller serial killer
321,1262,"Great Escape, The (1963)",474,4.0,1,3.811660199373625,Action|Adventure|Drama|War,POW,Action Adventure Drama War POW
322,1263,"Deer Hunter, The (1978)",474,3.0,1,3.5153039240699813,Drama|War,Vietnam,Drama War Vietnam
323,1266,Unforgiven (1992),474,4.0,1,3.811660199373625,Drama|Western,revenge,Drama Western revenge
324,1267,"Manchurian Candidate, The (1962)",474,4.0,2,3.854716018879717,Crime|Thriller|War,assassination,Crime Thriller War assassination
325,1269,Arsenic and Old Lace (1944),474,3.5,1,3.6634820617218034,Comedy|Mystery|Thriller,murder,Comedy Mystery Thriller murder
326,1270,Back to the Future (1985),474,4.5,1,3.959838337025447,Adventure|Comedy|Sci-Fi,time travel,Adventure Comedy Sci-Fi time travel
327,1272,Patton (1970),474,4.0,1,3.811660199373625,Drama|War,World War II,Drama War World War II
328,1274,Akira (1988),477,5.0,3,4.439959504944802,Action|Adventure|Animation|Sci-Fi,animation,Action Adventure Animation Sci-Fi animation
329,1276,Cool Hand Luke (1967),474,3.5,1,3.6634820617218034,Drama,prison,Drama prison
330,1278,Young Frankenstein (1974),474,4.0,1,3.811660199373625,Comedy|Fantasy,spoof,Comedy Fantasy spoof
331,1281,"Great Dictator, The (1940)",474,4.0,1,3.811660199373625,Comedy|Drama|War,Nazis,Comedy Drama War Nazis
332,1282,Fantasia (1940),474,3.0,1,3.5153039240699813,Animation|Children|Fantasy|Musical,Disney,Animation Children Fantasy Musical Disney
333,1283,High Noon (1952),474,3.5,1,3.6634820617218034,Drama|Western,gunfight,Drama Western gunfight
334,1284,"Big Sleep, The (1946)",474,3.5,1,3.6634820617218034,Crime|Film-Noir|Mystery,Hammett,Crime Film-Noir Mystery Hammett
335,1285,Heathers (1989),474,4.0,1,3.811660199373625,Comedy,high school,Comedy high school
336,1288,This Is Spinal Tap (1984),327,4.0,4,3.9003001912672213,Comedy,music,Comedy music
337,1291,Indiana Jones and the Last Crusade (1989),474,4.0,2,3.854716018879717,Action|Adventure,archaeology,Action Adventure archaeology
338,1292,Being There (1979),474,4.0,1,3.811660199373625,Comedy|Drama,television,Comedy Drama television
339,1293,Gandhi (1982),474,4.0,1,3.811660199373625,Drama,India,Drama India
340,1296,"Room with a View, A (1986)",474,4.0,1,3.811660199373625,Drama|Romance,E. M. Forster,Drama Romance E. M. Forster
341,1299,"Killing Fields, The (1984)",474,3.5,2,3.6261088983300604,Drama|War,Cambodia,Drama War Cambodia
342,1301,Forbidden Planet (1956),474,3.5,2,3.6261088983300604,Drama|Sci-Fi,Shakespeare sort of,Drama Sci-Fi Shakespeare sort of
343,1302,Field of Dreams (1989),474,3.5,1,3.6634820617218034,Children|Drama|Fantasy,baseball,Children Drama Fantasy baseball
344,1303,"Man Who Would Be King, The (1975)",474,4.0,1,3.811660199373625,Adventure|Drama,India,Adventure Drama India
345,1304,Butch Cassidy and the Sundance Kid (1969),474,3.5,1,3.6634820617218034,Action|Western,crime,Action Western crime
346,1307,When Harry Met Sally... (1989),474,5.0,1,4.108016474677269,Comedy|Romance,New York,Comedy Romance New York
347,1333,"Birds, The (1963)",474,4.5,1,3.959838337025447,Horror|Thriller,birds,Horror Thriller birds
348,1343,Cape Fear (1991),424,4.5,5,4.252834511384375,Thriller,horror,Thriller horror
349,1344,Cape Fear (1962),474,4.5,1,3.959838337025447,Crime|Drama|Thriller,lawyer,Crime Drama Thriller lawyer
350,1345,Carrie (1976),474,3.5,3,3.6026437957429724,Drama|Fantasy|Horror|Thriller,high school,Drama Fantasy Horror Thriller high school
351,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",474,2.5,1,3.3671257864181596,Horror,vampires,Horror vampires
352,1350,"Omen, The (1976)",474,4.0,1,3.811660199373625,Horror|Mystery|Thriller,demons,Horror Mystery Thriller demons
353,1353,"Mirror Has Two Faces, The (1996)",474,4.5,1,3.959838337025447,Comedy|Drama|Romance,personals ads,Comedy Drama Romance personals ads
354,1354,Breaking the Waves (1996),474,4.5,1,3.959838337025447,Drama|Mystery,religion,Drama Mystery religion
355,1356,Star Trek: First Contact (1996),474,5.0,1,4.108016474677269,Action|Adventure|Sci-Fi|Thriller,Borg,Action Adventure Sci-Fi Thriller Borg
356,1357,Shine (1996),606,4.0,1,3.811660199373625,Drama|Romance,music,Drama Romance music
357,1358,Sling Blade (1996),474,4.5,1,3.959838337025447,Drama,ex-con,Drama ex-con
358,1363,"Preacher's Wife, The (1996)",474,2.5,1,3.3671257864181596,Drama,religion,Drama religion
359,1366,"Crucible, The (1996)",474,4.0,1,3.811660199373625,Drama,Arthur Miller,Drama Arthur Miller
360,1367,101 Dalmatians (1996),474,2.0,2,2.940287536681091,Adventure|Children|Comedy,dogs,Adventure Children Comedy dogs
361,1372,Star Trek VI: The Undiscovered Country (1991),474,4.5,1,3.959838337025447,Action|Mystery|Sci-Fi,Klingons,Action Mystery Sci-Fi Klingons
362,1374,Star Trek II: The Wrath of Khan (1982),474,4.0,1,3.811660199373625,Action|Adventure|Sci-Fi|Thriller,Captain Kirk,Action Adventure Sci-Fi Thriller Captain Kirk
363,1376,Star Trek IV: The Voyage Home (1986),474,4.0,1,3.811660199373625,Adventure|Comedy|Sci-Fi,whales,Adventure Comedy Sci-Fi whales
364,1377,Batman Returns (1992),474,2.0,1,3.2189476487663375,Action|Crime,superhero,Action Crime superhero
365,1380,Grease (1978),474,4.0,1,3.811660199373625,Comedy|Musical|Romance,high school,Comedy Musical Romance high school
366,1381,Grease 2 (1982),474,2.0,1,3.2189476487663375,Comedy|Musical|Romance,high school,Comedy Musical Romance high school
367,1387,Jaws (1975),474,4.5,1,3.959838337025447,Action|Horror,Shark,Action Horror Shark
368,1389,Jaws 3-D (1983),474,1.5,1,3.070769511114516,Action|Horror,shark,Action Horror shark
369,1393,Jerry Maguire (1996),474,4.5,1,3.959838337025447,Drama|Romance,sports,Drama Romance sports
370,1394,Raising Arizona (1987),474,4.5,1,3.959838337025447,Comedy,Coen Brothers,Comedy Coen Brothers
371,1396,Sneakers (1992),474,4.0,1,3.811660199373625,Action|Comedy|Crime|Drama|Sci-Fi,spying,Action Comedy Crime Drama Sci-Fi spying
372,1398,In Love and War (1996),474,2.5,1,3.3671257864181596,Romance|War,Hemingway,Romance War Hemingway
373,1407,Scream (1996),474,4.0,2,3.854716018879717,Comedy|Horror|Mystery|Thriller,slasher,Comedy Horror Mystery Thriller slasher
374,1408,"Last of the Mohicans, The (1992)",474,4.0,2,3.854716018879717,Action|Romance|War|Western,Hawkeye,Action Romance War Western Hawkeye
375,1411,Hamlet (1996),474,4.0,1,3.811660199373625,Crime|Drama|Romance,Shakespeare,Crime Drama Romance Shakespeare
376,1413,"Whole Wide World, The (1996)",474,4.5,1,3.959838337025447,Drama,Conan,Drama Conan
377,1416,Evita (1996),474,2.0,1,3.2189476487663375,Drama|Musical,Andrew Lloyd Weber,Drama Musical Andrew Lloyd Weber
378,1423,Hearts and Minds (1996),474,4.0,2,3.854716018879717,Drama,In Netflix queue,Drama In Netflix queue
379,1441,Benny & Joon (1993),474,3.0,1,3.5153039240699813,Comedy|Romance,mental illness,Comedy Romance mental illness
380,1449,Waiting for Guffman (1996),474,4.0,1,3.811660199373625,Comedy,mockumentary,Comedy mockumentary
381,1466,Donnie Brasco (1997),474,4.0,1,3.811660199373625,Crime|Drama,Mafia,Crime Drama Mafia
382,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),474,2.0,1,3.2189476487663375,Children|Comedy,jungle,Children Comedy jungle
383,1485,Liar Liar (1997),474,3.0,1,3.5153039240699813,Comedy,lawyer,Comedy lawyer
384,1496,Anna Karenina (1997),474,4.0,1,3.811660199373625,Drama|Romance,Tolstoy,Drama Romance Tolstoy
385,1500,Grosse Pointe Blank (1997),474,4.0,2,3.854716018879717,Comedy|Crime|Romance,hit men,Comedy Crime Romance hit men
386,1513,Romy and Michele's High School Reunion (1997),474,3.0,1,3.5153039240699813,Comedy,reunion,Comedy reunion
387,1537,Shall We Dance? (Shall We Dansu?) (1996),474,4.0,1,3.811660199373625,Comedy|Drama|Romance,ballroom dance,Comedy Drama Romance ballroom dance
388,1544,"Lost World: Jurassic Park, The (1997)",474,1.0,1,2.922591373462694,Action|Adventure|Sci-Fi|Thriller,dinosaurs,Action Adventure Sci-Fi Thriller dinosaurs
389,1545,Ponette (1996),474,4.0,1,3.811660199373625,Drama,death,Drama death
390,1569,My Best Friend's Wedding (1997),474,4.0,1,3.811660199373625,Comedy|Romance,weddings,Comedy Romance weddings
391,1573,Face/Off (1997),474,4.5,1,3.959838337025447,Action|Crime|Drama|Thriller,transplants,Action Crime Drama Thriller transplants
392,1580,Men in Black (a.k.a. MIB) (1997),474,4.5,1,3.959838337025447,Action|Comedy|Sci-Fi,aliens,Action Comedy Sci-Fi aliens
393,1586,G.I. Jane (1997),474,2.0,1,3.2189476487663375,Action|Drama,military,Action Drama military
394,1608,Air Force One (1997),474,3.0,1,3.5153039240699813,Action|Thriller,president,Action Thriller president
395,1610,"Hunt for Red October, The (1990)",474,4.0,1,3.811660199373625,Action|Adventure|Thriller,Tom Clancy,Action Adventure Thriller Tom Clancy
396,1617,L.A. Confidential (1997),474,5.0,1,4.108016474677269,Crime|Film-Noir|Mystery|Thriller,Police,Crime Film-Noir Mystery Thriller Police
397,1625,"Game, The (1997)",424,4.428571428571429,7,4.2522297715611845,Drama|Mystery|Thriller,mindfuck,Drama Mystery Thriller mindfuck
398,1635,"Ice Storm, The (1997)",474,4.0,1,3.811660199373625,Drama,1970s,Drama 1970s
399,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",474,3.0,2,3.397501777780404,Drama|Romance,England,Drama Romance England
400,1645,The Devil's Advocate (1997),474,2.0,1,3.2189476487663375,Drama|Mystery|Thriller,lawyers,Drama Mystery Thriller lawyers
401,1650,Washington Square (1997),474,4.0,1,3.811660199373625,Drama,Henry James,Drama Henry James
402,1653,Gattaca (1997),474,3.5,3,3.6026437957429724,Drama|Sci-Fi|Thriller,future,Drama Sci-Fi Thriller future
403,1663,Stripes (1981),474,3.0,1,3.5153039240699813,Comedy|War,military,Comedy War military
404,1674,Witness (1985),474,4.0,1,3.811660199373625,Drama|Romance|Thriller,Amish,Drama Romance Thriller Amish
405,1680,Sliding Doors (1998),474,4.0,1,3.811660199373625,Drama|Romance,alternate universe,Drama Romance alternate universe
406,1682,"Truman Show, The (1998)",474,4.5,1,3.959838337025447,Comedy|Drama|Sci-Fi,TV,Comedy Drama Sci-Fi TV
407,1683,"Wings of the Dove, The (1997)",474,4.5,1,3.959838337025447,Drama|Romance,Henry James,Drama Romance Henry James
408,1704,Good Will Hunting (1997),424,3.3333333333333335,3,3.509608716942769,Drama|Romance,inspirational,Drama Romance inspirational
409,1711,Midnight in the Garden of Good and Evil (1997),474,2.0,1,3.2189476487663375,Crime|Drama|Mystery,Savannah,Crime Drama Mystery Savannah
410,1717,Scream 2 (1997),474,4.0,3,3.8817490321435826,Comedy|Horror|Mystery|Thriller,sequel,Comedy Horror Mystery Thriller sequel
411,1719,"Sweet Hereafter, The (1997)",474,4.0,2,3.854716018879717,Drama,Canada,Drama Canada
412,1721,Titanic (1997),474,3.5,2,3.6261088983300604,Drama|Romance,shipwreck,Drama Romance shipwreck
413,1726,"Postman, The (1997)",125,4.5,2,4.083323139429374,Action|Adventure|Drama|Sci-Fi,Kevin Costner,Action Adventure Drama Sci-Fi Kevin Costner
414,1732,"Big Lebowski, The (1998)",474,4.953125,32,4.868802189510089,Comedy|Crime,Coen Brothers,Comedy Crime Coen Brothers
415,1735,Great Expectations (1998),474,2.0,1,3.2189476487663375,Drama|Romance,Charles Dickens,Drama Romance Charles Dickens
416,1748,Dark City (1998),474,4.0,1,3.811660199373625,Adventure|Film-Noir|Sci-Fi|Thriller,amnesia,Adventure Film-Noir Sci-Fi Thriller amnesia
417,1777,"Wedding Singer, The (1998)",474,4.5,1,3.959838337025447,Comedy|Romance,1980s,Comedy Romance 1980s
418,1797,Everest (1998),474,4.0,1,3.811660199373625,Documentary|IMAX,In Netflix queue,Documentary IMAX In Netflix queue
419,1801,"Man in the Iron Mask, The (1998)",573,4.0,1,3.811660199373625,Action|Adventure|Drama,seen more than once,Action Adventure Drama seen more than once
420,1810,Primary Colors (1998),474,2.5,1,3.3671257864181596,Comedy|Drama,politics,Comedy Drama politics
421,1834,"Spanish Prisoner, The (1997)",474,4.0,1,3.811660199373625,Crime|Drama|Mystery|Thriller,twist ending,Crime Drama Mystery Thriller twist ending
422,1893,Beyond Silence (Jenseits der Stille) (1996),474,4.5,1,3.959838337025447,Drama,In Netflix queue,Drama In Netflix queue
423,1902,Dream for an Insomniac (1996),474,4.0,1,3.811660199373625,Drama|Romance,generation X,Drama Romance generation X
424,1909,"X-Files: Fight the Future, The (1998)",474,4.5,1,3.959838337025447,Action|Crime|Mystery|Sci-Fi|Thriller,conspiracy,Action Crime Mystery Sci-Fi Thriller conspiracy
425,1912,Out of Sight (1998),474,4.0,1,3.811660199373625,Comedy|Crime|Drama|Romance|Thriller,heist,Comedy Crime Drama Romance Thriller heist
426,1913,Picnic at Hanging Rock (1975),474,4.0,1,3.811660199373625,Drama|Mystery,Australia,Drama Mystery Australia
427,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),567,5.0,5,4.591848961180595,Drama|Romance,avant-garde romantic comedy,Drama Romance avant-garde romantic comedy
428,1917,Armageddon (1998),474,1.5,1,3.070769511114516,Action|Romance|Sci-Fi|Thriller,space,Action Romance Sci-Fi Thriller space
429,1921,Pi (1998),424,3.176470588235294,17,3.244591784829562,Drama|Sci-Fi|Thriller,hallucinatory,Drama Sci-Fi Thriller hallucinatory
430,1923,There's Something About Mary (1998),327,3.875,4,3.8218604141562054,Comedy|Romance,Ben Stiller,Comedy Romance Ben Stiller
431,1931,Mutiny on the Bounty (1935),474,4.0,1,3.811660199373625,Adventure|Drama,ships,Adventure Drama ships
432,1938,"Lost Weekend, The (1945)",474,4.0,1,3.811660199373625,Drama,alcoholism,Drama alcoholism
433,1940,Gentleman's Agreement (1947),474,4.0,2,3.854716018879717,Drama,anti-Semitism,Drama anti-Semitism
434,1942,All the King's Men (1949),474,3.5,3,3.6026437957429724,Drama,Huey Long,Drama Huey Long
435,1945,On the Waterfront (1954),474,4.0,2,3.854716018879717,Crime|Drama,boxing,Crime Drama boxing
436,1947,West Side Story (1961),474,5.0,1,4.108016474677269,Drama|Musical|Romance,Gangs,Drama Musical Romance Gangs
437,1948,Tom Jones (1963),606,3.5,1,3.6634820617218034,Adventure|Comedy|Romance,British,Adventure Comedy Romance British
438,1950,In the Heat of the Night (1967),474,3.5,1,3.6634820617218034,Drama|Mystery,racism,Drama Mystery racism
439,1951,Oliver! (1968),474,4.0,1,3.811660199373625,Drama|Musical,Dickens,Drama Musical Dickens
440,1952,Midnight Cowboy (1969),474,4.0,1,3.811660199373625,Drama,prostitution,Drama prostitution
